"nome_produto","qtd_vendida","mes","pais","regiao","cidade","Excesso"
"Sir Rodney's Scones","20",4,"USA","OR","Eugene",False
"Sir Rodney's Scones","12",4,"USA","WA","Seattle",False
"Sir Rodney's Scones","6",5,"Spain",NULL,"Sevilla",False
"Sir Rodney's Scones","15",5,"UK",NULL,"London",False
"Sir Rodney's Scones","20",7,"Brazil","RJ","Rio de Janeiro",False
"Sir Rodney's Scones","6",7,"France",NULL,"Nantes",False
"Sir Rodney's Scones","8",7,"Germany",NULL,"Mannheim",False
"Sir Rodney's Scones","10",7,"Mexico",NULL,"México D.F.",False
"Sir Rodney's Scones","42",8,"Canada","Québec","Montréal",False
"Sir Rodney's Scones","30",8,"Denmark",NULL,"Kobenhavn",False
"Sir Rodney's Scones","25",8,"Germany",NULL,"München",False
"Sir Rodney's Scones","60",9,"Germany",NULL,"Cunewalde",False
"Sir Rodney's Scones","12",9,"USA","OR","Eugene",False
"Sir Rodney's Scones","5",10,"Argentina",NULL,"Buenos Aires",False
"Sir Rodney's Scones","10",10,"Finland",NULL,"Oulu",False
"Sir Rodney's Scones","32",10,"Germany",NULL,"München",False
"Sir Rodney's Scones","5",11,"Austria",NULL,"Graz",False
"Sir Rodney's Scones","40",11,"Switzerland",NULL,"Bern",False
"Sir Rodney's Scones","30",11,"Venezuela","Nueva Esparta","I. de Margarita",False
"Sir Rodney's Scones","40",12,"France",NULL,"Lille",False
"Sir Rodney's Scones","10",12,"Portugal",NULL,"Lisboa",False
"Sirop d'érable","30",1,"France",NULL,"Lyon",True
"Sirop d'érable","16",1,"Germany",NULL,"Cunewalde",True
"Sirop d'érable","5",2,"Finland",NULL,"Helsinki",True
"Sirop d'érable","25",2,"Finland",NULL,"Oulu",True
"Sirop d'érable","15",2,"Poland",NULL,"Warszawa",True
"Sirop d'érable","30",2,"Sweden",NULL,"Bräcke",True
"Sirop d'érable","90",2,"USA","ID","Boise",True
"Sirop d'érable","30",3,"UK","Isle of Wight","Cowes",True
"Sirop d'érable","66",4,"Austria",NULL,"Graz",True
"Sirop d'érable","10",4,"Brazil","RJ","Rio de Janeiro",True
"Sirop d'érable","4",4,"Brazil","SP","Sao Paulo",True
"Sirop d'érable","4",4,"Germany",NULL,"Mannheim",True
"Sirop d'érable","15",4,"Germany",NULL,"Stuttgart",True
"Sirop d'érable","7",4,"Poland",NULL,"Warszawa",True
"Sirop d'érable","6",4,"USA","AK","Anchorage",True
"Sirop d'érable","25",4,"USA","WA","Seattle",True
"Sirop d'érable","20",5,"Austria",NULL,"Salzburg",True
"Sirop d'érable","10",5,"Spain",NULL,"Sevilla",True
"Sirop d'érable","120",7,"Austria",NULL,"Graz",True
"Sirop d'érable","20",8,"Denmark",NULL,"Kobenhavn",True
"Sirop d'érable","10",10,"Argentina",NULL,"Buenos Aires",True
"Sirop d'érable","5",10,"Canada","Québec","Montréal",True
"Sirop d'érable","20",11,"USA","CA","San Francisco",True
"Sirop d'érable","20",12,"Denmark",NULL,"Århus",True
"Spegesild","35",1,"Brazil","RJ","Rio de Janeiro",True
"Spegesild","2",1,"Denmark",NULL,"Kobenhavn",True
"Spegesild","20",1,"Italy",NULL,"Reggio Emilia",True
"Spegesild","20",2,"France",NULL,"Lyon",True
"Spegesild","21",2,"France",NULL,"Marseille",True
"Spegesild","5",2,"France",NULL,"Strasbourg",True
"Spegesild","10",2,"France",NULL,"Toulouse",True
"Spegesild","14",3,"Brazil","SP","Sao Paulo",True
"Spegesild","15",3,"UK",NULL,"London",True
"Spegesild","3",4,"Argentina",NULL,"Buenos Aires",True
"Spegesild","9",4,"Brazil","SP","Sao Paulo",True
"Spegesild","25",4,"Sweden",NULL,"Bräcke",True
"Spegesild","20",4,"Venezuela","Lara","Barquisimeto",True
"Spegesild","30",5,"Switzerland",NULL,"Genève",True
"Spegesild","3",5,"USA","NM","Albuquerque",True
"Spegesild","15",8,"Brazil","RJ","Rio de Janeiro",True
"Spegesild","21",8,"Brazil","SP","Resende",True
"Spegesild","2",8,"Germany",NULL,"Berlin",True
"Spegesild","60",9,"Germany",NULL,"München",True
"Spegesild","45",9,"USA","ID","Boise",True
"Spegesild","54",10,"USA","ID","Boise",True
"Spegesild","18",10,"USA","WA","Seattle",True
"Spegesild","28",11,"UK","Essex","Colchester",True
"Spegesild","45",12,"Austria",NULL,"Graz",True
"Spegesild","28",12,"Venezuela","Táchira","San Cristóbal",True
"Steeleye Stout","6",1,"Austria",NULL,"Graz",True
"Steeleye Stout","60",1,"Canada","Québec","Montréal",True
"Steeleye Stout","25",1,"Germany",NULL,"Cunewalde",True
"Steeleye Stout","8",1,"Norway",NULL,"Stavern",True
"Steeleye Stout","35",1,"UK",NULL,"London",True
"Steeleye Stout","20",1,"USA","WY","Lander",True
"Steeleye Stout","30",2,"Brazil","SP","Sao Paulo",True
"Steeleye Stout","3",2,"Poland",NULL,"Warszawa",True
"Steeleye Stout","8",2,"Sweden",NULL,"Luleå",True
"Steeleye Stout","4",2,"UK","Essex","Colchester",True
"Steeleye Stout","10",3,"Denmark",NULL,"Århus",True
"Steeleye Stout","40",3,"Venezuela","Táchira","San Cristóbal",True
"Steeleye Stout","3",4,"Argentina",NULL,"Buenos Aires",True
"Steeleye Stout","60",4,"Belgium",NULL,"Charleroi",True
"Steeleye Stout","18",4,"Germany",NULL,"Stuttgart",True
"Steeleye Stout","15",4,"USA","ID","Boise",True
"Steeleye Stout","24",4,"Venezuela","Nueva Esparta","I. de Margarita",True
"Steeleye Stout","6",5,"Finland",NULL,"Oulu",True
"Steeleye Stout","30",5,"France",NULL,"Lyon",True
"Steeleye Stout","20",5,"Portugal",NULL,"Lisboa",True
"Steeleye Stout","20",6,"UK",NULL,"London",True
"Steeleye Stout","30",7,"Austria",NULL,"Graz",True
"Steeleye Stout","40",7,"Brazil","RJ","Rio de Janeiro",True
"Steeleye Stout","4",7,"USA","OR","Eugene",True
"Steeleye Stout","100",8,"Germany",NULL,"Cunewalde",True
"Steeleye Stout","30",8,"Germany",NULL,"München",True
"Steeleye Stout","4",8,"Spain",NULL,"Madrid",True
"Steeleye Stout","21",10,"Brazil","RJ","Rio de Janeiro",True
"Steeleye Stout","10",10,"UK","Isle of Wight","Cowes",True
"Steeleye Stout","70",10,"USA","ID","Boise",True
"Steeleye Stout","9",10,"Venezuela","Nueva Esparta","I. de Margarita",True
"Steeleye Stout","35",11,"USA","WA","Seattle",True
"Steeleye Stout","40",12,"Austria",NULL,"Graz",True
"Steeleye Stout","15",12,"France",NULL,"Lille",True
"Steeleye Stout","30",12,"USA","ID","Boise",True
"Tarte au sucre","35",1,"France",NULL,"Lille",True
"Tarte au sucre","40",1,"France",NULL,"Toulouse",True
"Tarte au sucre","25",1,"Germany",NULL,"Brandenburg",True
"Tarte au sucre","50",1,"USA","NM","Albuquerque",True
"Tarte au sucre","20",1,"USA","OR","Eugene",True
"Tarte au sucre","3",1,"USA","WA","Kirkland",True
"Tarte au sucre","3",1,"USA","WA","Seattle",True
"Tarte au sucre","35",2,"France",NULL,"Strasbourg",True
"Tarte au sucre","20",2,"Spain",NULL,"Sevilla",True
"Tarte au sucre","6",2,"Sweden",NULL,"Bräcke",True
"Tarte au sucre","35",2,"USA","WA","Seattle",True
"Tarte au sucre","60",3,"Canada","BC","Tsawassen",True
"Tarte au sucre","14",3,"France",NULL,"Marseille",True
"Tarte au sucre","12",3,"Switzerland",NULL,"Bern",True
"Tarte au sucre","30",3,"USA","ID","Boise",True
"Tarte au sucre","40",3,"USA","NM","Albuquerque",True
"Tarte au sucre","21",4,"Canada","BC","Tsawassen",True
"Tarte au sucre","3",4,"Canada","Québec","Montréal",True
"Tarte au sucre","12",4,"Poland",NULL,"Warszawa",True
"Tarte au sucre","40",5,"France",NULL,"Lyon",True
"Tarte au sucre","20",5,"Germany",NULL,"Köln",True
"Tarte au sucre","15",6,"Germany",NULL,"München",True
"Tarte au sucre","10",6,"Italy",NULL,"Reggio Emilia",True
"Tarte au sucre","10",6,"USA","WA","Kirkland",True
"Tarte au sucre","10",7,"Brazil","SP","Sao Paulo",True
"Tarte au sucre","15",7,"Germany",NULL,"Köln",True
"Tarte au sucre","10",7,"UK",NULL,"London",True
"Tarte au sucre","80",8,"Austria",NULL,"Graz",True
"Tarte au sucre","40",8,"Germany",NULL,"Cunewalde",True
"Tarte au sucre","12",8,"Germany",NULL,"Leipzig",True
"Tarte au sucre","15",8,"USA","ID","Boise",True
"Tarte au sucre","10",9,"France",NULL,"Nantes",True
"Tarte au sucre","15",9,"Ireland","Co. Cork","Cork",True
"Tarte au sucre","95",9,"USA","NM","Albuquerque",True
"Tarte au sucre","15",9,"USA","OR","Portland",True
"Tarte au sucre","28",10,"Canada","Québec","Montréal",True
"Tarte au sucre","20",10,"Germany",NULL,"Brandenburg",True
"Tarte au sucre","48",10,"Germany",NULL,"Cunewalde",True
"Tarte au sucre","9",11,"Switzerland",NULL,"Bern",True
"Tarte au sucre","30",11,"USA","ID","Boise",True
"Tarte au sucre","20",12,"Canada","BC","Tsawassen",True
"Tarte au sucre","15",12,"Denmark",NULL,"Århus",True
"Tarte au sucre","5",12,"Denmark",NULL,"Kobenhavn",True
"Tarte au sucre","20",12,"Germany",NULL,"Leipzig",True
"Tarte au sucre","2",12,"UK","Isle of Wight","Cowes",True
"Tarte au sucre","10",12,"USA","OR","Elgin",True
"Teatime Chocolate Biscuits","4",1,"Brazil","RJ","Rio de Janeiro",True
"Teatime Chocolate Biscuits","18",1,"Brazil","SP","Sao Paulo",True
"Teatime Chocolate Biscuits","20",1,"Finland",NULL,"Oulu",True
"Teatime Chocolate Biscuits","2",1,"Norway",NULL,"Stavern",True
"Teatime Chocolate Biscuits","12",1,"USA","ID","Boise",True
"Teatime Chocolate Biscuits","15",1,"Venezuela","Nueva Esparta","I. de Margarita",True
"Teatime Chocolate Biscuits","40",2,"Brazil","RJ","Rio de Janeiro",True
"Teatime Chocolate Biscuits","12",2,"Finland",NULL,"Helsinki",True
"Teatime Chocolate Biscuits","27",2,"Germany",NULL,"Münster",True
"Teatime Chocolate Biscuits","25",2,"Sweden",NULL,"Luleå",True
"Teatime Chocolate Biscuits","21",3,"Belgium",NULL,"Charleroi",True
"Teatime Chocolate Biscuits","5",3,"Brazil","SP","Sao Paulo",True
"Teatime Chocolate Biscuits","12",3,"Germany",NULL,"Münster",True
"Teatime Chocolate Biscuits","7",3,"Mexico",NULL,"México D.F.",True
"Teatime Chocolate Biscuits","35",4,"Brazil","RJ","Rio de Janeiro",True
"Teatime Chocolate Biscuits","50",4,"Germany",NULL,"München",True
"Teatime Chocolate Biscuits","10",5,"France",NULL,"Marseille",True
"Teatime Chocolate Biscuits","10",5,"Spain",NULL,"Sevilla",True
"Teatime Chocolate Biscuits","42",5,"USA","WA","Seattle",True
"Teatime Chocolate Biscuits","35",6,"USA","ID","Boise",True
"Teatime Chocolate Biscuits","30",8,"Brazil","RJ","Rio de Janeiro",True
"Teatime Chocolate Biscuits","15",8,"Germany",NULL,"München",True
"Teatime Chocolate Biscuits","1",8,"Spain",NULL,"Madrid",True
"Teatime Chocolate Biscuits","5",8,"UK","Isle of Wight","Cowes",True
"Teatime Chocolate Biscuits","18",8,"Venezuela","Lara","Barquisimeto",True
"Teatime Chocolate Biscuits","15",9,"Brazil","RJ","Rio de Janeiro",True
"Teatime Chocolate Biscuits","12",9,"Germany",NULL,"Stuttgart",True
"Teatime Chocolate Biscuits","7",9,"Mexico",NULL,"México D.F.",True
"Teatime Chocolate Biscuits","30",9,"USA","OR","Eugene",True
"Teatime Chocolate Biscuits","5",10,"Italy",NULL,"Torino",True
"Teatime Chocolate Biscuits","12",10,"USA","ID","Boise",True
"Teatime Chocolate Biscuits","10",10,"USA","WY","Lander",True
"Teatime Chocolate Biscuits","7",10,"Venezuela","Nueva Esparta","I. de Margarita",True
"Teatime Chocolate Biscuits","80",11,"Germany",NULL,"Cunewalde",True
"Teatime Chocolate Biscuits","24",12,"Brazil","SP","Resende",True
"Teatime Chocolate Biscuits","50",12,"Germany",NULL,"Cunewalde",True
"Thüringer Rostbratwurst","8",1,"Brazil","SP","Sao Paulo",True
"Thüringer Rostbratwurst","10",1,"Sweden",NULL,"Luleå",True
"Thüringer Rostbratwurst","21",1,"UK",NULL,"London",True
"Thüringer Rostbratwurst","24",2,"Germany",NULL,"Brandenburg",True
"Thüringer Rostbratwurst","140",2,"Ireland","Co. Cork","Cork",True
"Thüringer Rostbratwurst","24",2,"USA","ID","Boise",True
"Thüringer Rostbratwurst","18",3,"Denmark",NULL,"Århus",True
"Thüringer Rostbratwurst","14",3,"France",NULL,"Nantes",True
"Thüringer Rostbratwurst","10",4,"Portugal",NULL,"Lisboa",True
"Thüringer Rostbratwurst","50",4,"Sweden",NULL,"Bräcke",True
"Thüringer Rostbratwurst","96",4,"USA","ID","Boise",True
"Thüringer Rostbratwurst","2",4,"USA","OR","Eugene",True
"Thüringer Rostbratwurst","10",6,"Finland",NULL,"Oulu",True
"Thüringer Rostbratwurst","10",7,"Venezuela","DF","Caracas",True
"Thüringer Rostbratwurst","15",8,"Brazil","SP","Sao Paulo",True
"Thüringer Rostbratwurst","20",8,"Spain",NULL,"Sevilla",True
"Thüringer Rostbratwurst","6",8,"USA","MT","Butte",True
"Thüringer Rostbratwurst","10",9,"Ireland","Co. Cork","Cork",True
"Thüringer Rostbratwurst","36",9,"Switzerland",NULL,"Genève",True
"Thüringer Rostbratwurst","25",9,"USA","AK","Anchorage",True
"Thüringer Rostbratwurst","12",10,"Austria",NULL,"Graz",True
"Thüringer Rostbratwurst","40",10,"Germany",NULL,"Cunewalde",True
"Thüringer Rostbratwurst","35",11,"France",NULL,"Strasbourg",True
"Thüringer Rostbratwurst","4",11,"Mexico",NULL,"México D.F.",True
"Thüringer Rostbratwurst","14",12,"Austria",NULL,"Graz",True
"Thüringer Rostbratwurst","20",12,"France",NULL,"Toulouse",True
"Thüringer Rostbratwurst","18",12,"Germany",NULL,"Frankfurt a.M.",True
"Thüringer Rostbratwurst","14",12,"Germany",NULL,"München",True
"Thüringer Rostbratwurst","20",12,"Spain",NULL,"Madrid",True
"Thüringer Rostbratwurst","20",12,"USA","WY","Lander",True
"Tofu","12",1,"Argentina",NULL,"Buenos Aires",True
"Tofu","35",1,"Austria",NULL,"Salzburg",True
"Tofu","20",1,"Finland",NULL,"Oulu",True
"Tofu","12",3,"Mexico",NULL,"México D.F.",True
"Tofu","70",4,"Ireland","Co. Cork","Cork",True
"Tofu","20",5,"France",NULL,"Marseille",True
"Tofu","1",5,"USA","NM","Albuquerque",True
"Tofu","11",6,"Austria",NULL,"Graz",True
"Tofu","15",6,"Germany",NULL,"Köln",True
"Tofu","30",6,"USA","ID","Boise",True
"Tofu","9",7,"Germany",NULL,"Münster",True
"Tofu","21",8,"Germany",NULL,"München",True
"Tofu","3",8,"Mexico",NULL,"México D.F.",True
"Tofu","30",9,"Germany",NULL,"München",True
"Tofu","3",9,"USA","OR","Eugene",True
"Tofu","10",10,"Finland",NULL,"Oulu",True
"Tofu","9",10,"Germany",NULL,"Brandenburg",True
"Tofu","5",11,"Finland",NULL,"Oulu",True
"Tofu","16",11,"Sweden",NULL,"Luleå",True
"Tofu","15",12,"Brazil","RJ","Rio de Janeiro",True
"Tofu","42",12,"USA","ID","Boise",True
"Tofu","15",12,"USA","OR","Elgin",True
"Tourtière","6",1,"France",NULL,"Lille",True
"Tourtière","35",1,"Germany",NULL,"München",True
"Tourtière","40",1,"USA","WY","Lander",True
"Tourtière","80",2,"Austria",NULL,"Graz",True
"Tourtière","6",2,"France",NULL,"Lyon",True
"Tourtière","10",2,"Mexico",NULL,"México D.F.",True
"Tourtière","15",2,"Sweden",NULL,"Luleå",True
"Tourtière","32",2,"USA","ID","Boise",True
"Tourtière","24",3,"Brazil","SP","Sao Paulo",True
"Tourtière","10",4,"Belgium",NULL,"Charleroi",True
"Tourtière","20",4,"Germany",NULL,"Mannheim",True
"Tourtière","24",5,"Germany",NULL,"Brandenburg",True
"Tourtière","10",5,"Germany",NULL,"Frankfurt a.M.",True
"Tourtière","15",5,"Sweden",NULL,"Luleå",True
"Tourtière","20",5,"Venezuela","Lara","Barquisimeto",True
"Tourtière","50",7,"Denmark",NULL,"Århus",True
"Tourtière","4",7,"USA","OR","Elgin",True
"Tourtière","30",8,"Brazil","SP","Sao Paulo",True
"Tourtière","10",8,"Italy",NULL,"Reggio Emilia",True
"Tourtière","5",9,"Spain",NULL,"Madrid",True
"Tourtière","6",9,"Sweden",NULL,"Luleå",True
"Tourtière","30",9,"USA","ID","Boise",True
"Tourtière","15",10,"France",NULL,"Marseille",True
"Tourtière","15",10,"Germany",NULL,"München",True
"Tourtière","40",10,"USA","CA","San Francisco",True
"Tourtière","60",10,"USA","WA","Seattle",True
"Tourtière","18",11,"Denmark",NULL,"Århus",True
"Tourtière","24",11,"France",NULL,"Marseille",True
"Tourtière","28",11,"France",NULL,"Strasbourg",True
"Tourtière","20",11,"Portugal",NULL,"Lisboa",True
"Tourtière","24",11,"USA","WY","Lander",True
"Tourtière","6",12,"Brazil","RJ","Rio de Janeiro",True
"Tourtière","3",12,"Finland",NULL,"Oulu",True
"Tourtière","3",12,"Poland",NULL,"Warszawa",True
"Tourtière","7",12,"UK",NULL,"London",True
"Tourtière","10",12,"USA","OR","Elgin",True
"Tunnbröd","60",1,"Austria",NULL,"Graz",True
"Tunnbröd","70",1,"Germany",NULL,"Cunewalde",True
"Tunnbröd","18",1,"Venezuela","Nueva Esparta","I. de Margarita",True
"Tunnbröd","30",2,"Sweden",NULL,"Bräcke",True
"Tunnbröd","50",2,"UK",NULL,"London",True
"Tunnbröd","8",3,"Brazil","SP","Resende",True
"Tunnbröd","15",3,"France",NULL,"Marseille",True
"Tunnbröd","21",3,"UK",NULL,"London",True
"Tunnbröd","10",4,"Canada","BC","Vancouver",True
"Tunnbröd","10",4,"Spain",NULL,"Madrid",True
"Tunnbröd","20",5,"Germany",NULL,"Köln",True
"Tunnbröd","2",5,"USA","NM","Albuquerque",True
"Tunnbröd","70",5,"Venezuela","Lara","Barquisimeto",True
"Tunnbröd","10",8,"UK","Isle of Wight","Cowes",True
"Tunnbröd","32",9,"Germany",NULL,"München",True
"Tunnbröd","5",9,"UK","Isle of Wight","Cowes",True
"Tunnbröd","40",10,"Germany",NULL,"München",True
"Tunnbröd","25",11,"Germany",NULL,"Stuttgart",True
"Tunnbröd","44",11,"USA","ID","Boise",True
"Tunnbröd","40",12,"Germany",NULL,"München",True
"Uncle Bob's Organic Dried Pears","5",1,"France",NULL,"Versailles",True
"Uncle Bob's Organic Dried Pears","20",1,"Germany",NULL,"Köln",True
"Uncle Bob's Organic Dried Pears","16",2,"France",NULL,"Lyon",True
"Uncle Bob's Organic Dried Pears","20",2,"Italy",NULL,"Reggio Emilia",True
"Uncle Bob's Organic Dried Pears","12",2,"Norway",NULL,"Stavern",True
"Uncle Bob's Organic Dried Pears","6",3,"Argentina",NULL,"Buenos Aires",True
"Uncle Bob's Organic Dried Pears","18",3,"Austria",NULL,"Graz",True
"Uncle Bob's Organic Dried Pears","20",3,"Canada","BC","Tsawassen",True
"Uncle Bob's Organic Dried Pears","8",3,"France",NULL,"Marseille",True
"Uncle Bob's Organic Dried Pears","45",3,"Germany",NULL,"Cunewalde",True
"Uncle Bob's Organic Dried Pears","90",3,"UK",NULL,"London",True
"Uncle Bob's Organic Dried Pears","60",3,"USA","NM","Albuquerque",True
"Uncle Bob's Organic Dried Pears","50",4,"France",NULL,"Marseille",True
"Uncle Bob's Organic Dried Pears","20",4,"Italy",NULL,"Reggio Emilia",True
"Uncle Bob's Organic Dried Pears","60",4,"Sweden",NULL,"Bräcke",True
"Uncle Bob's Organic Dried Pears","44",4,"UK",NULL,"London",True
"Uncle Bob's Organic Dried Pears","10",5,"France",NULL,"Lyon",True
"Uncle Bob's Organic Dried Pears","1",5,"USA","NM","Albuquerque",True
"Uncle Bob's Organic Dried Pears","15",5,"Venezuela","Lara","Barquisimeto",True
"Uncle Bob's Organic Dried Pears","10",7,"Denmark",NULL,"Århus",True
"Uncle Bob's Organic Dried Pears","45",7,"USA","ID","Boise",True
"Uncle Bob's Organic Dried Pears","15",7,"USA","NM","Albuquerque",True
"Uncle Bob's Organic Dried Pears","35",8,"France",NULL,"Lille",True
"Uncle Bob's Organic Dried Pears","90",10,"Germany",NULL,"Cunewalde",True
"Uncle Bob's Organic Dried Pears","3",12,"Brazil","SP","Campinas",True
"Uncle Bob's Organic Dried Pears","35",12,"Germany",NULL,"Köln",True
"Uncle Bob's Organic Dried Pears","10",12,"USA","WY","Lander",True
"Valkoinen suklaa","40",1,"Ireland","Co. Cork","Cork",True
"Valkoinen suklaa","25",3,"Denmark",NULL,"Århus",True
"Valkoinen suklaa","9",3,"Spain",NULL,"Sevilla",True
"Valkoinen suklaa","24",3,"UK","Essex","Colchester",True
"Valkoinen suklaa","22",5,"Austria",NULL,"Graz",True
"Valkoinen suklaa","25",8,"Brazil","SP","Sao Paulo",True
"Valkoinen suklaa","15",11,"France",NULL,"Toulouse",True
"Valkoinen suklaa","20",11,"Switzerland",NULL,"Genève",True
"Valkoinen suklaa","40",11,"Venezuela","Nueva Esparta","I. de Margarita",True
"Valkoinen suklaa","15",12,"UK","Essex","Colchester",True
"Vegie-spread","65",1,"Austria",NULL,"Graz",True
"Vegie-spread","35",1,"Ireland","Co. Cork","Cork",True
"Vegie-spread","35",3,"Austria",NULL,"Graz",True
"Vegie-spread","40",3,"Denmark",NULL,"Århus",True
"Vegie-spread","20",3,"Sweden",NULL,"Bräcke",True
"Vegie-spread","10",3,"USA","WY","Lander",True
"Vegie-spread","42",4,"Switzerland",NULL,"Bern",True
"Vegie-spread","6",6,"Germany",NULL,"Leipzig",True
"Vegie-spread","24",7,"USA","WA","Seattle",True
"Vegie-spread","5",8,"Mexico",NULL,"México D.F.",True
"Vegie-spread","8",8,"Sweden",NULL,"Luleå",True
"Vegie-spread","20",10,"Germany",NULL,"Berlin",True
"Vegie-spread","80",10,"USA","ID","Boise",True
"Vegie-spread","9",11,"Austria",NULL,"Salzburg",True
"Vegie-spread","16",12,"Brazil","RJ","Rio de Janeiro",True
"Vegie-spread","30",12,"France",NULL,"Lille",True
"Wimmers gute Semmelknödel","30",1,"Austria",NULL,"Graz",False
"Wimmers gute Semmelknödel","3",1,"France",NULL,"Toulouse",False
"Wimmers gute Semmelknödel","48",1,"Germany",NULL,"Cunewalde",False
"Wimmers gute Semmelknödel","30",1,"Germany",NULL,"München",False
"Wimmers gute Semmelknödel","7",1,"Spain",NULL,"Barcelona",False
"Wimmers gute Semmelknödel","6",2,"Canada","Québec","Montréal",False
"Wimmers gute Semmelknödel","20",2,"France",NULL,"Marseille",False
"Wimmers gute Semmelknödel","30",2,"France",NULL,"Strasbourg",False
"Wimmers gute Semmelknödel","35",2,"Germany",NULL,"Cunewalde",False
"Wimmers gute Semmelknödel","15",2,"Spain",NULL,"Sevilla",False
"Wimmers gute Semmelknödel","4",3,"Austria",NULL,"Graz",False
"Wimmers gute Semmelknödel","8",3,"France",NULL,"Marseille",False
"Wimmers gute Semmelknödel","30",3,"USA","NM","Albuquerque",False
"Wimmers gute Semmelknödel","8",3,"Venezuela","Táchira","San Cristóbal",False
"Wimmers gute Semmelknödel","25",4,"Austria",NULL,"Salzburg",False
"Wimmers gute Semmelknödel","20",4,"USA","ID","Boise",False
"Wimmers gute Semmelknödel","130",5,"Austria",NULL,"Graz",False
"Wimmers gute Semmelknödel","2",5,"USA","NM","Albuquerque",False
"Wimmers gute Semmelknödel","18",6,"Canada","Québec","Montréal",False
"Wimmers gute Semmelknödel","30",6,"Germany",NULL,"Frankfurt a.M.",False
"Wimmers gute Semmelknödel","6",6,"USA","WA","Kirkland",False
"Wimmers gute Semmelknödel","9",8,"Spain",NULL,"Sevilla",False
"Wimmers gute Semmelknödel","9",8,"UK",NULL,"London",False
"Wimmers gute Semmelknödel","15",9,"Germany",NULL,"Stuttgart",False
"Wimmers gute Semmelknödel","28",9,"USA","OR","Eugene",False
"Wimmers gute Semmelknödel","50",10,"Germany",NULL,"Frankfurt a.M.",False
"Wimmers gute Semmelknödel","35",11,"Austria",NULL,"Graz",False
"Wimmers gute Semmelknödel","24",11,"USA","ID","Boise",False
"Wimmers gute Semmelknödel","30",12,"Switzerland",NULL,"Bern",False
"Wimmers gute Semmelknödel","35",12,"Venezuela","Táchira","San Cristóbal",False
"Zaanse koeken","30",1,"Canada","BC","Tsawassen",True
"Zaanse koeken","55",1,"Germany",NULL,"Cunewalde",True
"Zaanse koeken","40",1,"Sweden",NULL,"Luleå",True
"Zaanse koeken","21",2,"Sweden",NULL,"Luleå",True
"Zaanse koeken","30",3,"France",NULL,"Lille",True
"Zaanse koeken","14",3,"Germany",NULL,"Mannheim",True
"Zaanse koeken","5",3,"Spain",NULL,"Barcelona",True
"Zaanse koeken","30",3,"Sweden",NULL,"Bräcke",True
"Zaanse koeken","6",4,"Brazil","SP","Sao Paulo",True
"Zaanse koeken","25",6,"UK","Essex","Colchester",True
"Zaanse koeken","15",7,"Brazil","SP","Resende",True
"Zaanse koeken","15",9,"Brazil","SP","Campinas",True
"Zaanse koeken","40",9,"Germany",NULL,"Köln",True
"Zaanse koeken","10",9,"USA","ID","Boise",True
"Zaanse koeken","6",9,"USA","OR","Eugene",True
"Zaanse koeken","16",10,"Canada","Québec","Montréal",True
"Zaanse koeken","12",10,"Germany",NULL,"Leipzig",True
"Zaanse koeken","5",10,"Italy",NULL,"Torino",True
"Zaanse koeken","50",10,"USA","ID","Boise",True
"Zaanse koeken","30",11,"France",NULL,"Marseille",True
"Zaanse koeken","30",12,"Sweden",NULL,"Bräcke",True
