"produto","cidade","pais","data_inteira","und_estoque","esp_estoque","Excesso"
"Raclette Courdavault","Kobenhavn","Denmark","1996-10-29","79.00","0.00",True
"Raclette Courdavault","Leipzig","Germany","1997-06-20","79.00","0.00",True
"Raclette Courdavault","Lille","France","1997-03-20","79.00","0.00",True
"Raclette Courdavault","Lisboa","Portugal","1996-10-14","79.00","0.00",True
"Raclette Courdavault","London","UK","1997-04-24","79.00","0.00",True
"Raclette Courdavault","London","UK","1998-03-13","79.00","0.00",True
"Raclette Courdavault","Luleå","Sweden","1996-08-12","79.00","0.00",True
"Raclette Courdavault","México D.F.","Mexico","1996-09-12","79.00","0.00",True
"Raclette Courdavault","México D.F.","Mexico","1997-05-13","79.00","0.00",True
"Raclette Courdavault","Montréal","Canada","1997-07-21","79.00","0.00",True
"Raclette Courdavault","München","Germany","1996-07-29","79.00","0.00",True
"Raclette Courdavault","München","Germany","1997-03-27","79.00","0.00",True
"Raclette Courdavault","Oulu","Finland","1997-11-21","79.00","0.00",True
"Raclette Courdavault","Portland","USA","1997-09-11","79.00","0.00",True
"Raclette Courdavault","Reggio Emilia","Italy","1997-11-03","79.00","0.00",True
"Raclette Courdavault","Resende","Brazil","1997-12-30","79.00","0.00",True
"Raclette Courdavault","Rio de Janeiro","Brazil","1998-01-26","79.00","0.00",True
"Raclette Courdavault","San Cristóbal","Venezuela","1997-03-31","79.00","0.00",True
"Raclette Courdavault","San Cristóbal","Venezuela","1997-07-16","79.00","0.00",True
"Raclette Courdavault","Seattle","USA","1998-04-17","79.00","0.00",True
"Raclette Courdavault","Stavern","Norway","1996-12-18","79.00","0.00",True
"Raclette Courdavault","Strasbourg","France","1997-09-23","79.00","0.00",True
"Raclette Courdavault","Tsawassen","Canada","1997-01-10","158.00","0.00",True
"Ravioli Angelo","Barquisimeto","Venezuela","1998-01-09","36.00","20.00",True
"Ravioli Angelo","Boise","USA","1998-03-27","36.00","20.00",True
"Ravioli Angelo","Buenos Aires","Argentina","1998-02-27","36.00","20.00",True
"Ravioli Angelo","Colchester","UK","1996-11-15","36.00","20.00",True
"Ravioli Angelo","Colchester","UK","1997-10-16","36.00","20.00",True
"Ravioli Angelo","Genève","Switzerland","1998-03-06","36.00","20.00",True
"Ravioli Angelo","Graz","Austria","1996-11-29","36.00","20.00",True
"Ravioli Angelo","Graz","Austria","1998-01-16","36.00","20.00",True
"Ravioli Angelo","I. de Margarita","Venezuela","1998-04-21","36.00","20.00",True
"Ravioli Angelo","Köln","Germany","1996-07-19","36.00","20.00",True
"Ravioli Angelo","London","UK","1997-06-24","36.00","20.00",True
"Ravioli Angelo","Lyon","France","1996-07-08","36.00","20.00",True
"Ravioli Angelo","Madrid","Spain","1996-08-15","36.00","20.00",True
"Ravioli Angelo","Madrid","Spain","1996-10-10","36.00","20.00",True
"Ravioli Angelo","Mannheim","Germany","1997-06-27","36.00","20.00",True
"Ravioli Angelo","Marseille","France","1997-11-26","36.00","20.00",True
"Ravioli Angelo","México D.F.","Mexico","1997-05-13","36.00","20.00",True
"Ravioli Angelo","Münster","Germany","1997-02-06","36.00","20.00",True
"Ravioli Angelo","Oulu","Finland","1997-01-16","36.00","20.00",True
"Ravioli Angelo","Rio de Janeiro","Brazil","1998-01-26","36.00","20.00",True
"Ravioli Angelo","Salzburg","Austria","1997-07-11","36.00","20.00",True
"Ravioli Angelo","San Cristóbal","Venezuela","1998-04-28","36.00","20.00",True
"Ravioli Angelo","Strasbourg","France","1998-01-12","36.00","20.00",True
"Rhönbräu Klosterbier","Aachen","Germany","1996-11-26","125.00","25.00",True
"Rhönbräu Klosterbier","Albuquerque","USA","1996-08-30","125.00","25.00",True
"Rhönbräu Klosterbier","Albuquerque","USA","1997-12-02","125.00","25.00",True
"Rhönbräu Klosterbier","Albuquerque","USA","1998-05-06","125.00","25.00",True
"Rhönbräu Klosterbier","Boise","USA","1997-04-18","125.00","25.00",True
"Rhönbräu Klosterbier","Boise","USA","1997-10-29","125.00","25.00",True
"Rhönbräu Klosterbier","Boise","USA","1998-02-18","125.00","25.00",True
"Rhönbräu Klosterbier","Bräcke","Sweden","1997-02-28","125.00","25.00",True
"Rhönbräu Klosterbier","Bräcke","Sweden","1998-03-17","125.00","25.00",True
"Rhönbräu Klosterbier","Bräcke","Sweden","1998-03-27","125.00","25.00",True
"Rhönbräu Klosterbier","Buenos Aires","Argentina","1998-01-07","125.00","25.00",True
"Rhönbräu Klosterbier","Campinas","Brazil","1998-03-18","125.00","25.00",True
"Rhönbräu Klosterbier","Caracas","Venezuela","1997-12-18","125.00","25.00",True
"Rhönbräu Klosterbier","Cork","Ireland","1997-11-11","125.00","25.00",True
"Rhönbräu Klosterbier","Cunewalde","Germany","1997-12-22","125.00","25.00",True
"Rhönbräu Klosterbier","Frankfurt a.M.","Germany","1997-06-03","125.00","25.00",True
"Rhönbräu Klosterbier","Genève","Switzerland","1998-03-16","125.00","25.00",True
"Rhönbräu Klosterbier","Graz","Austria","1997-04-22","125.00","25.00",True
"Rhönbräu Klosterbier","Graz","Austria","1997-12-11","125.00","25.00",True
"Rhönbräu Klosterbier","Kirkland","USA","1997-06-23","125.00","25.00",True
"Rhönbräu Klosterbier","Lille","France","1997-08-15","125.00","25.00",True
"Rhönbräu Klosterbier","Luleå","Sweden","1996-08-14","125.00","25.00",True
"Rhönbräu Klosterbier","Luleå","Sweden","1997-06-18","125.00","25.00",True
"Rhönbräu Klosterbier","Luleå","Sweden","1998-03-04","125.00","25.00",True
"Rhönbräu Klosterbier","Madrid","Spain","1996-10-10","125.00","25.00",True
"Rhönbräu Klosterbier","Marseille","France","1998-03-06","125.00","25.00",True
"Rhönbräu Klosterbier","México D.F.","Mexico","1996-08-29","125.00","25.00",True
"Rhönbräu Klosterbier","México D.F.","Mexico","1997-03-13","125.00","25.00",True
"Rhönbräu Klosterbier","México D.F.","Mexico","1997-09-25","125.00","25.00",True
"Rhönbräu Klosterbier","München","Germany","1997-09-16","125.00","25.00",True
"Rhönbräu Klosterbier","München","Germany","1998-03-05","125.00","25.00",True
"Rhönbräu Klosterbier","Paris","France","1998-02-25","125.00","25.00",True
"Rhönbräu Klosterbier","San Cristóbal","Venezuela","1997-03-31","125.00","25.00",True
"Rhönbräu Klosterbier","San Cristóbal","Venezuela","1997-05-29","125.00","25.00",True
"Rhönbräu Klosterbier","San Cristóbal","Venezuela","1997-07-29","125.00","25.00",True
"Rhönbräu Klosterbier","San Francisco","USA","1997-06-25","125.00","25.00",True
"Rhönbräu Klosterbier","Sao Paulo","Brazil","1996-11-06","125.00","25.00",True
"Rhönbräu Klosterbier","Sao Paulo","Brazil","1997-06-26","125.00","25.00",True
"Rhönbräu Klosterbier","Sao Paulo","Brazil","1997-12-19","125.00","25.00",True
"Rhönbräu Klosterbier","Seattle","USA","1997-07-11","125.00","25.00",True
"Rhönbräu Klosterbier","Strasbourg","France","1997-02-05","125.00","25.00",True
"Rhönbräu Klosterbier","Stuttgart","Germany","1996-09-23","125.00","25.00",True
"Rhönbräu Klosterbier","Toulouse","France","1997-08-14","125.00","25.00",True
"Rhönbräu Klosterbier","Tsawassen","Canada","1998-03-25","125.00","25.00",True
"Rhönbräu Klosterbier","Versailles","France","1998-03-24","125.00","25.00",True
"Rhönbräu Klosterbier","Warszawa","Poland","1998-04-03","125.00","25.00",True
"Röd Kaviar","Albuquerque","USA","1998-05-06","101.00","5.00",True
"Röd Kaviar","Boise","USA","1997-08-11","101.00","5.00",True
"Röd Kaviar","Bräcke","Sweden","1997-05-12","101.00","5.00",True
"Röd Kaviar","Bräcke","Sweden","1997-10-14","101.00","5.00",True
"Röd Kaviar","Buenos Aires","Argentina","1998-02-11","101.00","5.00",True
"Röd Kaviar","Colchester","UK","1997-06-04","101.00","5.00",True
"Röd Kaviar","Elgin","USA","1997-07-16","101.00","5.00",True
"Röd Kaviar","Genève","Switzerland","1997-05-14","101.00","5.00",True
"Röd Kaviar","Genève","Switzerland","1997-11-24","101.00","5.00",True
"Röd Kaviar","Luleå","Sweden","1996-08-12","101.00","5.00",True
"Röd Kaviar","München","Germany","1997-03-27","101.00","5.00",True
"Röd Kaviar","München","Germany","1997-09-16","101.00","5.00",True
"Röd Kaviar","Resende","Brazil","1997-01-21","101.00","5.00",True
"Röd Kaviar","Seattle","USA","1997-10-06","101.00","5.00",True
"Rogede sild","Århus","Denmark","1997-03-05","5.00","15.00",False
"Rogede sild","Boise","USA","1997-10-22","5.00","15.00",False
"Rogede sild","Boise","USA","1998-01-22","5.00","15.00",False
"Rogede sild","Bruxelles","Belgium","1998-02-19","5.00","15.00",False
"Rogede sild","Cunewalde","Germany","1997-05-27","5.00","15.00",False
"Rogede sild","Graz","Austria","1997-12-15","5.00","15.00",False
"Rogede sild","I. de Margarita","Venezuela","1997-08-20","5.00","15.00",False
"Rogede sild","I. de Margarita","Venezuela","1998-03-17","5.00","15.00",False
"Rogede sild","London","UK","1996-12-19","5.00","15.00",False
"Rogede sild","Madrid","Spain","1998-04-09","5.00","15.00",False
"Rogede sild","México D.F.","Mexico","1997-04-10","5.00","15.00",False
"Rogede sild","Oulu","Finland","1997-11-21","5.00","15.00",False
"Rogede sild","Seattle","USA","1997-11-13","5.00","15.00",False
"Rogede sild","Torino","Italy","1997-11-25","5.00","15.00",False
"Rössle Sauerkraut","Århus","Denmark","1997-10-01","26.00","0.00",True
"Rössle Sauerkraut","Barquisimeto","Venezuela","1997-04-08","26.00","0.00",True
"Rössle Sauerkraut","Berlin","Germany","1997-08-25","26.00","0.00",True
"Rössle Sauerkraut","Berlin","Germany","1998-03-16","26.00","0.00",True
"Rössle Sauerkraut","Boise","USA","1997-02-20","26.00","0.00",True
"Rössle Sauerkraut","Bruxelles","Belgium","1997-08-28","26.00","0.00",True
"Rössle Sauerkraut","Buenos Aires","Argentina","1998-03-10","26.00","0.00",True
"Rössle Sauerkraut","Butte","USA","1997-08-07","26.00","0.00",True
"Rössle Sauerkraut","Charleroi","Belgium","1996-09-10","26.00","0.00",True
"Rössle Sauerkraut","Charleroi","Belgium","1997-02-26","26.00","0.00",True
"Rössle Sauerkraut","Graz","Austria","1996-11-29","26.00","0.00",True
"Rössle Sauerkraut","Graz","Austria","1997-04-22","26.00","0.00",True
"Rössle Sauerkraut","Graz","Austria","1998-04-08","26.00","0.00",True
"Rössle Sauerkraut","Helsinki","Finland","1998-02-06","26.00","0.00",True
"Rössle Sauerkraut","I. de Margarita","Venezuela","1998-04-21","26.00","0.00",True
"Rössle Sauerkraut","Leipzig","Germany","1996-08-09","26.00","0.00",True
"Rössle Sauerkraut","London","UK","1996-12-09","26.00","0.00",True
"Rössle Sauerkraut","London","UK","1997-12-30","26.00","0.00",True
"Rössle Sauerkraut","Luleå","Sweden","1997-11-07","26.00","0.00",True
"Rössle Sauerkraut","Luleå","Sweden","1998-03-04","26.00","0.00",True
"Rössle Sauerkraut","Mannheim","Germany","1997-04-17","26.00","0.00",True
"Rössle Sauerkraut","México D.F.","Mexico","1996-10-02","26.00","0.00",True
"Rössle Sauerkraut","México D.F.","Mexico","1997-03-13","26.00","0.00",True
"Rössle Sauerkraut","Portland","USA","1997-05-21","26.00","0.00",True
"Rössle Sauerkraut","Reggio Emilia","Italy","1997-02-12","26.00","0.00",True
"Rössle Sauerkraut","San Cristóbal","Venezuela","1998-03-25","26.00","0.00",True
"Rössle Sauerkraut","Sao Paulo","Brazil","1997-01-07","26.00","0.00",True
"Rössle Sauerkraut","Sao Paulo","Brazil","1998-05-04","26.00","0.00",True
"Rössle Sauerkraut","Seattle","USA","1997-11-13","26.00","0.00",True
"Rössle Sauerkraut","Stavern","Norway","1996-12-18","26.00","0.00",True
"Rössle Sauerkraut","Strasbourg","France","1996-11-22","26.00","0.00",True
"Rössle Sauerkraut","Stuttgart","Germany","1996-09-23","26.00","0.00",True
"Rössle Sauerkraut","Toulouse","France","1997-04-09","26.00","0.00",True
"Sasquatch Ale","Århus","Denmark","1996-11-28","111.00","15.00",True
"Sasquatch Ale","Århus","Denmark","1997-10-01","111.00","15.00",True
"Sasquatch Ale","Boise","USA","1997-10-10","111.00","15.00",True
"Sasquatch Ale","Boise","USA","1997-11-27","111.00","15.00",True
"Sasquatch Ale","Buenos Aires","Argentina","1998-03-10","111.00","15.00",True
"Sasquatch Ale","Cork","Ireland","1998-04-30","111.00","15.00",True
"Sasquatch Ale","Cowes","UK","1996-09-26","111.00","15.00",True
"Sasquatch Ale","Graz","Austria","1998-04-01","111.00","15.00",True
"Sasquatch Ale","Graz","Austria","1998-04-08","111.00","15.00",True
"Sasquatch Ale","México D.F.","Mexico","1997-06-19","111.00","15.00",True
"Sasquatch Ale","Münster","Germany","1997-02-06","111.00","15.00",True
"Sasquatch Ale","Münster","Germany","1997-05-26","111.00","15.00",True
"Sasquatch Ale","Nantes","France","1998-02-16","111.00","15.00",True
"Sasquatch Ale","Portland","USA","1997-12-30","111.00","15.00",True
"Sasquatch Ale","Rio de Janeiro","Brazil","1996-08-22","111.00","15.00",True
"Sasquatch Ale","Sao Paulo","Brazil","1996-12-18","111.00","15.00",True
"Sasquatch Ale","Seattle","USA","1997-03-24","111.00","15.00",True
"Sasquatch Ale","Seattle","USA","1998-05-01","111.00","15.00",True
"Sasquatch Ale","Toulouse","France","1996-11-20","111.00","15.00",True
"Schoggi Schokolade","Albuquerque","USA","1997-07-14","49.00","30.00",True
"Schoggi Schokolade","Anchorage","USA","1997-02-10","49.00","30.00",True
"Schoggi Schokolade","Bruxelles","Belgium","1997-12-01","49.00","30.00",True
"Schoggi Schokolade","Charleroi","Belgium","1998-03-06","49.00","30.00",True
"Schoggi Schokolade","Cunewalde","Germany","1997-04-23","49.00","30.00",True
"Schoggi Schokolade","Frankfurt a.M.","Germany","1996-08-19","49.00","30.00",True
"Schoggi Schokolade","Graz","Austria","1998-03-26","49.00","30.00",True
"Schoggi Schokolade","San Cristóbal","Venezuela","1996-07-16","49.00","30.00",True
"Schoggi Schokolade","Versailles","France","1998-01-29","49.00","30.00",True
"Scottish Longbreads","Århus","Denmark","1996-12-31","6.00","15.00",False
"Scottish Longbreads","Bergamo","Italy","1996-09-09","6.00","15.00",False
"Scottish Longbreads","Boise","USA","1997-10-10","6.00","15.00",False
"Scottish Longbreads","Boise","USA","1997-10-29","6.00","15.00",False
"Scottish Longbreads","Boise","USA","1998-03-11","6.00","15.00",False
"Scottish Longbreads","Boise","USA","1998-05-01","6.00","15.00",False
"Scottish Longbreads","Bräcke","Sweden","1997-02-28","6.00","15.00",False
"Scottish Longbreads","Bruxelles","Belgium","1997-05-07","6.00","15.00",False
"Scottish Longbreads","Buenos Aires","Argentina","1997-04-29","6.00","15.00",False
"Scottish Longbreads","Cunewalde","Germany","1997-05-19","6.00","15.00",False
"Scottish Longbreads","Frankfurt a.M.","Germany","1996-10-31","6.00","15.00",False
"Scottish Longbreads","Kobenhavn","Denmark","1997-01-16","6.00","15.00",False
"Scottish Longbreads","Köln","Germany","1997-12-05","6.00","15.00",False
"Scottish Longbreads","Lander","USA","1996-12-17","6.00","15.00",False
"Scottish Longbreads","Lander","USA","1997-11-27","6.00","15.00",False
"Scottish Longbreads","Lille","France","1997-12-22","6.00","15.00",False
"Scottish Longbreads","Lisboa","Portugal","1996-10-14","6.00","15.00",False
"Scottish Longbreads","London","UK","1998-02-04","6.00","15.00",False
"Scottish Longbreads","Lyon","France","1996-10-21","6.00","15.00",False
"Scottish Longbreads","Madrid","Spain","1998-04-09","6.00","15.00",False
"Scottish Longbreads","México D.F.","Mexico","1998-01-20","6.00","15.00",False
"Scottish Longbreads","Montréal","Canada","1997-01-23","6.00","15.00",False
"Scottish Longbreads","Montréal","Canada","1997-08-01","6.00","15.00",False
"Scottish Longbreads","Portland","USA","1996-09-17","6.00","15.00",False
"Scottish Longbreads","Portland","USA","1997-09-09","6.00","15.00",False
"Scottish Longbreads","Reggio Emilia","Italy","1996-08-23","6.00","15.00",False
"Scottish Longbreads","Rio de Janeiro","Brazil","1997-08-06","6.00","15.00",False
"Scottish Longbreads","Rio de Janeiro","Brazil","1998-02-24","6.00","15.00",False
"Scottish Longbreads","San Cristóbal","Venezuela","1997-03-31","6.00","15.00",False
"Scottish Longbreads","Sao Paulo","Brazil","1998-01-13","6.00","15.00",False
"Scottish Longbreads","Sevilla","Spain","1996-09-11","6.00","15.00",False
"Scottish Longbreads","Sevilla","Spain","1998-02-16","6.00","15.00",False
"Scottish Longbreads","Tsawassen","Canada","1998-04-24","6.00","15.00",False
"Scottish Longbreads","Warszawa","Poland","1997-12-23","6.00","15.00",False
"Singaporean Hokkien Fried Mee","Anchorage","USA","1997-09-24","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Bergamo","Italy","1997-01-03","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Bern","Switzerland","1997-11-19","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Boise","USA","1998-02-11","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Boise","USA","1998-04-06","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Campinas","Brazil","1997-09-01","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Campinas","Brazil","1997-12-15","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Charleroi","Belgium","1997-03-04","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Charleroi","Belgium","1997-12-05","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Charleroi","Belgium","1998-04-20","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Cork","Ireland","1996-09-19","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Cork","Ireland","1997-04-24","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Cunewalde","Germany","1996-11-04","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Cunewalde","Germany","1997-07-03","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Cunewalde","Germany","1998-01-21","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Cunewalde","Germany","1998-04-02","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Graz","Austria","1997-06-17","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Graz","Austria","1997-12-15","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Helsinki","Finland","1997-09-18","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Lisboa","Portugal","1998-04-08","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Madrid","Spain","1998-04-09","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Marseille","France","1997-09-10","26.00","0.00",True
"Singaporean Hokkien Fried Mee","México D.F.","Mexico","1997-08-08","26.00","0.00",True
"Singaporean Hokkien Fried Mee","México D.F.","Mexico","1998-01-28","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Montréal","Canada","1996-10-17","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Nantes","France","1996-09-20","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Reims","France","1996-07-04","26.00","0.00",True
"Singaporean Hokkien Fried Mee","San Cristóbal","Venezuela","1997-04-07","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Toulouse","France","1998-03-03","26.00","0.00",True
"Singaporean Hokkien Fried Mee","Tsawassen","Canada","1997-04-01","26.00","0.00",True
"Sir Rodney's Marmalade","Albuquerque","USA","1996-08-02","40.00","0.00",True
"Sir Rodney's Marmalade","Albuquerque","USA","1998-05-06","40.00","0.00",True
"Sir Rodney's Marmalade","Buenos Aires","Argentina","1998-01-13","40.00","0.00",True
"Sir Rodney's Marmalade","Buenos Aires","Argentina","1998-03-30","40.00","0.00",True
"Sir Rodney's Marmalade","Charleroi","Belgium","1996-07-09","40.00","0.00",True
"Sir Rodney's Marmalade","Colchester","UK","1998-03-16","40.00","0.00",True
"Sir Rodney's Marmalade","Cunewalde","Germany","1998-02-10","40.00","0.00",True
"Sir Rodney's Marmalade","Cunewalde","Germany","1998-04-14","40.00","0.00",True
"Sir Rodney's Marmalade","Elgin","USA","1997-09-08","40.00","0.00",True
"Sir Rodney's Marmalade","Frankfurt a.M.","Germany","1997-07-09","40.00","0.00",True
"Sir Rodney's Marmalade","Graz","Austria","1997-04-22","40.00","0.00",True
"Sir Rodney's Marmalade","London","UK","1997-05-01","40.00","0.00",True
"Sir Rodney's Marmalade","Luleå","Sweden","1996-12-16","40.00","0.00",True
"Sir Rodney's Marmalade","Sao Paulo","Brazil","1996-08-28","40.00","0.00",True
"Sir Rodney's Marmalade","Sao Paulo","Brazil","1996-12-04","40.00","0.00",True
"Sir Rodney's Marmalade","Versailles","France","1998-03-05","40.00","0.00",True
"Sir Rodney's Scones","Anchorage","USA","1998-04-20","3.00","5.00",False
"Sir Rodney's Scones","Barquisimeto","Venezuela","1997-02-28","3.00","5.00",False
"Sir Rodney's Scones","Bern","Switzerland","1997-11-06","3.00","5.00",False
"Sir Rodney's Scones","Brandenburg","Germany","1997-02-25","3.00","5.00",False
"Sir Rodney's Scones","Bruxelles","Belgium","1998-03-26","3.00","5.00",False
"Sir Rodney's Scones","Buenos Aires","Argentina","1997-01-09","3.00","5.00",False
"Sir Rodney's Scones","Buenos Aires","Argentina","1997-10-24","3.00","5.00",False
"Sir Rodney's Scones","Charleroi","Belgium","1998-03-06","3.00","5.00",False
"Sir Rodney's Scones","Cunewalde","Germany","1997-09-05","3.00","5.00",False
"Sir Rodney's Scones","Eugene","USA","1997-09-25","3.00","5.00",False
"Sir Rodney's Scones","Eugene","USA","1998-04-22","3.00","5.00",False
"Sir Rodney's Scones","Graz","Austria","1996-11-29","3.00","5.00",False
"Sir Rodney's Scones","Graz","Austria","1997-01-30","3.00","5.00",False
"Sir Rodney's Scones","Graz","Austria","1998-04-01","3.00","5.00",False
"Sir Rodney's Scones","Helsinki","Finland","1998-02-06","3.00","5.00",False
"Sir Rodney's Scones","I. de Margarita","Venezuela","1997-11-04","3.00","5.00",False
"Sir Rodney's Scones","Kobenhavn","Denmark","1997-08-22","3.00","5.00",False
"Sir Rodney's Scones","Lille","France","1997-12-03","3.00","5.00",False
"Sir Rodney's Scones","Lisboa","Portugal","1996-12-27","3.00","5.00",False
"Sir Rodney's Scones","Lisboa","Portugal","1997-03-17","3.00","5.00",False
"Sir Rodney's Scones","London","UK","1997-03-24","3.00","5.00",False
"Sir Rodney's Scones","London","UK","1997-05-16","3.00","5.00",False
"Sir Rodney's Scones","Mannheim","Germany","1997-07-29","3.00","5.00",False
"Sir Rodney's Scones","Mannheim","Germany","1998-03-17","3.00","5.00",False
"Sir Rodney's Scones","Mannheim","Germany","1998-04-29","3.00","5.00",False
"Sir Rodney's Scones","México D.F.","Mexico","1996-07-18","3.00","5.00",False
"Sir Rodney's Scones","Montréal","Canada","1997-08-04","3.00","5.00",False
"Sir Rodney's Scones","München","Germany","1997-08-07","3.00","5.00",False
"Sir Rodney's Scones","München","Germany","1997-10-24","3.00","5.00",False
"Sir Rodney's Scones","München","Germany","1998-03-05","3.00","5.00",False
"Sir Rodney's Scones","Nantes","France","1997-07-24","3.00","5.00",False
"Sir Rodney's Scones","Oulu","Finland","1996-10-18","3.00","5.00",False
"Sir Rodney's Scones","Rio de Janeiro","Brazil","1996-07-19","3.00","5.00",False
"Sir Rodney's Scones","San Francisco","USA","1998-02-12","3.00","5.00",False
"Sir Rodney's Scones","Sao Paulo","Brazil","1997-01-07","3.00","5.00",False
"Sir Rodney's Scones","Seattle","USA","1997-04-11","3.00","5.00",False
"Sir Rodney's Scones","Seattle","USA","1998-01-30","3.00","5.00",False
"Sir Rodney's Scones","Sevilla","Spain","1997-05-28","3.00","5.00",False
"Sir Rodney's Scones","Stuttgart","Germany","1997-04-22","3.00","5.00",False
"Sirop d'érable","Anchorage","USA","1998-04-20","113.00","25.00",True
"Sirop d'érable","Århus","Denmark","1997-12-08","113.00","25.00",True
"Sirop d'érable","Boise","USA","1997-02-10","113.00","25.00",True
"Sirop d'érable","Bräcke","Sweden","1998-02-10","113.00","25.00",True
"Sirop d'érable","Buenos Aires","Argentina","1997-10-24","113.00","25.00",True
"Sirop d'érable","Cowes","UK","1998-03-06","113.00","25.00",True
"Sirop d'érable","Cunewalde","Germany","1997-01-17","113.00","25.00",True
"Sirop d'érable","Graz","Austria","1997-07-10","113.00","25.00",True
"Sirop d'érable","Graz","Austria","1998-04-01","113.00","25.00",True
"Sirop d'érable","Helsinki","Finland","1998-02-26","113.00","25.00",True
"Sirop d'érable","Kobenhavn","Denmark","1997-08-22","113.00","25.00",True
"Sirop d'érable","Lyon","France","1998-01-05","113.00","25.00",True
"Sirop d'érable","Mannheim","Germany","1998-04-29","113.00","25.00",True
"Sirop d'érable","Montréal","Canada","1997-10-30","113.00","25.00",True
"Sirop d'érable","Oulu","Finland","1997-02-24","113.00","25.00",True
"Sirop d'érable","Rio de Janeiro","Brazil","1998-04-27","113.00","25.00",True
"Sirop d'érable","Salzburg","Austria","1997-05-08","113.00","25.00",True
"Sirop d'érable","San Francisco","USA","1997-11-10","113.00","25.00",True
"Sirop d'érable","Sao Paulo","Brazil","1998-04-22","113.00","25.00",True
"Sirop d'érable","Seattle","USA","1997-04-11","113.00","25.00",True
"Sirop d'érable","Sevilla","Spain","1997-05-28","113.00","25.00",True
"Sirop d'érable","Stuttgart","Germany","1997-04-22","113.00","25.00",True
"Sirop d'érable","Warszawa","Poland","1998-02-25","113.00","25.00",True
"Sirop d'érable","Warszawa","Poland","1998-04-03","113.00","25.00",True
"Spegesild","Albuquerque","USA","1998-05-06","95.00","0.00",True
"Spegesild","Barquisimeto","Venezuela","1998-04-03","95.00","0.00",True
"Spegesild","Berlin","Germany","1997-08-25","95.00","0.00",True
"Spegesild","Boise","USA","1996-10-08","95.00","0.00",True
"Spegesild","Boise","USA","1997-09-04","95.00","0.00",True
"Spegesild","Boise","USA","1997-10-22","95.00","0.00",True
"Spegesild","Bräcke","Sweden","1998-04-06","95.00","0.00",True
"Spegesild","Buenos Aires","Argentina","1998-04-13","95.00","0.00",True
"Spegesild","Colchester","UK","1997-11-17","95.00","0.00",True
"Spegesild","Genève","Switzerland","1998-05-06","95.00","0.00",True
"Spegesild","Graz","Austria","1996-12-23","95.00","0.00",True
"Spegesild","Kobenhavn","Denmark","1997-01-16","95.00","0.00",True
"Spegesild","London","UK","1998-03-11","95.00","0.00",True
"Spegesild","Lyon","France","1997-02-27","95.00","0.00",True
"Spegesild","Marseille","France","1998-02-09","95.00","0.00",True
"Spegesild","München","Germany","1997-09-16","95.00","0.00",True
"Spegesild","Reggio Emilia","Italy","1997-01-28","95.00","0.00",True
"Spegesild","Resende","Brazil","1997-08-25","95.00","0.00",True
"Spegesild","Rio de Janeiro","Brazil","1996-08-22","95.00","0.00",True
"Spegesild","Rio de Janeiro","Brazil","1998-01-05","95.00","0.00",True
"Spegesild","San Cristóbal","Venezuela","1996-12-26","95.00","0.00",True
"Spegesild","Sao Paulo","Brazil","1997-03-06","95.00","0.00",True
"Spegesild","Sao Paulo","Brazil","1997-04-21","95.00","0.00",True
"Spegesild","Sao Paulo","Brazil","1998-03-23","95.00","0.00",True
"Spegesild","Seattle","USA","1997-10-08","95.00","0.00",True
"Spegesild","Strasbourg","France","1997-02-05","95.00","0.00",True
"Spegesild","Toulouse","France","1997-02-21","95.00","0.00",True
"Steeleye Stout","Århus","Denmark","1998-03-03","20.00","15.00",True
"Steeleye Stout","Boise","USA","1996-10-08","20.00","15.00",True
"Steeleye Stout","Boise","USA","1996-12-30","20.00","15.00",True
"Steeleye Stout","Boise","USA","1998-04-06","20.00","15.00",True
"Steeleye Stout","Buenos Aires","Argentina","1997-04-29","20.00","15.00",True
"Steeleye Stout","Charleroi","Belgium","1998-04-20","20.00","15.00",True
"Steeleye Stout","Colchester","UK","1998-02-02","20.00","15.00",True
"Steeleye Stout","Cowes","UK","1996-10-03","20.00","15.00",True
